"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","SECTOR","GFS_GRP","INDICATOR","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0160_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","General public services n.e.c., Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6201812864183753","0.5895907748696759","0.7084749285856012","0.6012514047930019","0.5317537677138787","0.5270763636577249","0.5130148449902823","0.559577892992707","0.4891604510625064","0.760039827414537","0.7782889778600876","0.8780402243739535","0.6479369871911548","0.3823498721511632","0.2736248608806841","0.2486491494800857","0.258459393039924"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0830_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Broadcasting and publishing services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4417280081815559","0.4186094501574699","0.4347853473716037","0.470795492512833","0.510459623603509","0.4673048172635499","0.4482779409358286","0.4865230476925919","0.4559152354243859","0.4827797492915316","0.4808328286732679","0.4548869187123308","0.3616205740960824","0.4057082519220405","0.4294573263856849","0.3949579478022094","0.3908251395542247"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0180_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Transfers of a general character between different levels of government, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0140_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Basic research, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3396313117266089","0.3137933124028608","0.3228214277840592","0.3061689396470553","0.320911749268951","0.3200054044051777","0.3002873686960466","0.2544419707030626","0.003351332221584724","0.04021037044601598","0.004126278691290032","0.008308436871458096","0.008208510440868389","0.02345411083551201","0.09274621058756843","0.07715535939151712","0.1056482296794142"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0220_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Civil defence, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1110798237234026","0.1094018437813732","0.1221997209563073","0.1254442183276129","0.05683437054809927","0.06079955824862026","0.06043067983797114","0.0627771674442054","0.0595196602553447","0.06369833286527611","0.06347187516307903","0.06369801601451207","0.0536229866843685","0.06299104052966083","0.04839751496650779","0.0502857527911962","0.0496880648453683"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0630_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Water supply, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5310410235237008","0.5380015820685792","0.5417101032083726","0.5532606384594357","0.558896303516533","0.564231649254104","0.5919622889591282","0.5892998262516892","0.5947944426868569","0.5706043044244173","0.6463694208767857","0.6272869837950863","0.5081246408776682","0.5829064525609496","0.8200271553371913","0.4960348378347646","0.4908529159970317"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0610_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Housing development, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.451574897687363","0.44563236067233","0.4388796679191088","0.4340430701940892","0.3993401814501012","0.4019526350881006","0.3945936790370134","0.3870795700597355","0.4313834835623857","0.3555107355306492","0.4450312929694279","0.4778505150653886","0.3811603978629322","0.448308575684501","0.5062907353597517","0.3452618102028697","0.3458615136613669"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF073_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Hospital services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.78357227876026","13.86733880015002","13.90509994866352","14.1559092427786","14.39214216090575","14.76988688932424","14.83336347690285","14.83957794854772","14.58674052109194","14.67576399703847","14.33020181143635","14.11545726982457","12.30446792792214","13.82557608561421","14.40711160994239","13.77046280581024","14.20891306136313"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF094_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Tertiary education, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.880301556672304","2.969244652329784","2.931533512013681","3.009142544725572","3.12349103996401","3.115022777805518","3.088424008061252","3.029276104260097","3.033357820400766","3.090964793586765","2.990095717529524","2.812175091075469","2.135640281658976","2.511217287498576","2.684273067442031","2.692941042692351","2.734228315843406"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF1050_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Unemployment, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.063873489927669","2.77762765049714","2.397539628298684","2.004677581022386","1.849891279898028","1.810622593350819","1.809475415765948","2.006924932674266","2.099006397022945","1.882866552630907","1.553422566132718","1.510635376170249","10.42400525344668","4.504720977452462","1.116250077680836","0.9381620009854997","1.465960824626382"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0310_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Police services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.175126066098541","2.213258258774667","2.18589475076611","2.151535400783647","2.205743420559346","2.241359560363388","2.292777313662501","2.240950435204102","2.203836068914115","2.215016977711966","2.123091747806701","2.215813955635255","1.663472485429894","2.035338165199269","2.061602315548031","2.038383948989863","2.133572922122511"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0820_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Cultural services, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8711905925927206","0.8164194479792595","0.8091007297339007","0.8143243325334872","0.7913323835945115","0.7899536807230154","0.7250246172484376","0.7423538937815882","0.7746939563415249","0.8031861931629605","0.7662742252001549","0.772800024002151","0.6347319921341056","0.7193232196654582","0.757882486314049","0.7157086121721845","0.6885462494063905"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0860_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Recreation, culture and religion n.e.c., Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.3163097313181184","0.3106815833132709","0.299672769303934","0.2940193785499499","0.2949688835570218","0.3009137556797655","0.2900959713837047","0.2741640011833218","0.2563098883067997","0.2366667517679798","0.2276734948488265","0.2269818795299733","0.1925431036021085","0.2273612785075144","0.242740843547971","0.2578303003247095","0.2611474358922144"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0930_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Post-secondary non-tertiary education, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.568246718135379","1.541288550638478","1.552377382973296","1.540412477599247","1.566769138486916","1.599439586680491","1.630480029167492","1.614845411225169","1.643493321465149","1.615052720263474","1.708279378194073","1.671380550641654","1.230562782613661","1.369337148535363","1.462471211011282","1.50267643181732","1.493818723277392"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0712_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Other medical products, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.711285744640787","1.740111661941752","1.680561110883649","1.659326306837166","1.623753467796356","1.602670481080176","1.643542242624156","1.674844827897507","1.647648973419914","1.621690622686308","1.642016196857475","1.625684147848634","1.277850940588229","1.921131005090021","1.73666102342854","1.694217138429012","1.567373350417339"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF045_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Transport, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.93575509231027","2.969572202760267","3.015309609370325","3.101631078577286","3.178525905376022","3.28846306353407","3.407228140888173","3.403855795846429","3.1969028328141","3.265720340064847","3.402723586658527","3.203363993773288","2.830686980945549","3.396250980046774","3.34300655908734","3.28870507869257","3.418213037985304"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0170_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Public debt transactions, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.789535693246934","8.876125340447729","9.011284577324393","8.943747532120402","8.785334033140886","8.536316721640824","8.330390746785404","8.075893706588964","7.651359568455652","7.380836886313156","7.53858980784891","7.334618833149278","5.362566337255574","6.079592721758618","7.123473924661829","7.722274398487216","8.23176468384136"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0490_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Economic affairs n.e.c., Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.102506119755452","1.075184288060951","1.092711164582238","1.073413722929259","1.105346029841794","0.9713243436144309","0.8665558531634959","0.7523537965603112","0.906736445871963","0.8968827389006612","0.9051113670482665","0.9288140052550863","0.9046313843474413","0.9283998648277367","1.104009461055066","1.142421549592955","1.231530905569055"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0340_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Prisons, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6409115801148113","0.6364304864287668","0.613675660524136","0.6253986574734988","0.60808277723626","0.6317867139747931","0.6244025113899631","0.6008274919549393","0.575892928957119","0.6127294544154816","0.5792567115743331","0.5720127996085803","0.4823392113405925","0.5239361167459479","0.5349149465461688","0.5211355988595158","0.5094248484310383"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0640_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Street lighting, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.08188466010092198","0.08336158455796251","0.08409104509106714","0.0844394496248823","0.08697608157756617","0.09031818435483445","0.08813405563067524","0.08597138638929899","0.08096818647348694","0.07761239755929434","0.07063218230384703","0.06669828488476083","0.04862650206818774","0.05657705919913306","0.05432950610053501","0.05314959800878527","0.05367940120179952"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF0520_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Waste water management, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4517476501348333","0.4587343778916561","0.4623432741336575","0.4733772742459679","0.4740196445977356","0.4844873011164209","0.485024387583146","0.4873563729241521","0.4878199181738725","0.4664402971737854","0.4598373518028804","0.4351543811426178","0.3278050799972876","0.3686603299083949","0.3887808157523554","0.3813125676478144","0.3805617032091159"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF04_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Economic affairs, Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.027806233944819","8.069859955813447","8.065811478585129","8.048628618291164","7.996101072205144","7.763839242443379","7.703835123287199","7.395622542558614","7.338747298826229","7.369348209042866","8.215420874358455","8.782017773131208","14.86998433245181","11.80431038691624","9.222645517392033","9.726207974124316","8.777111559480279"
"IMF.STA:GFS_COFOG(11.0.0)","CAN.S13.G2MF.GF1070_T.POTO_PT.A","OBS_VALUE","Canada","General government","Expenditure by function","Social exclusion n.e.c., Transactions","Percent of total outlays","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.650195296641865","2.640056469694215","2.661465829745554","2.68201561218601","2.595036364999625","2.559308941059675","2.545839756784456","2.519142175006632","2.467786994686128","2.424621511909929","2.520670835826293","2.433218053771742","2.650724311823467","2.49312411628261","3.924906641758581","6.656081670127146","3.759187201006143"
